"振込日","加盟店番号（V/M）","店舗番号（AKR）","店舗名","取引年月日","決済ブランド","決済ブランド（カード番号下４桁）","支払区分","金額（円）","税区分","備考"
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-26","Visa","5103","一括","29051","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-26","Mastercard(R)","3885","一括","27448","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-26","JCB","4895","一括","3874","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-26","American Express","1008","一括","10760","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-26","JCB","1048","一括","1300","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-26","Visa","0587","一括","1300","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-26","Visa","5465","一括","1300","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-26","JCB","6545","一括","9514","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-26","Visa","9612","一括","18847","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-26","JCB","0013","一括","10049","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-26","Mastercard(R)","8403","一括","3310","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-25","iD","0***","一括","16412","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-25","交通系電子マネー","0488","","12778","課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-25","Visa","5576","一括","1850","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-25","JCB","7570","一括","20482","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-25","Mastercard(R)","3204","一括","16412","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-25","Visa","9891","一括","8150","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-25","Mastercard(R)","6879","一括","12836","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-25","Mastercard(R)","0001","一括","10989","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-25","Visa","4654","一括","10549","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-25","Visa","4544","一括","7960","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-25","Visa","0743","一括","3700","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-25","JCB","7190","一括","2600","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-25","Visa","0863","一括","15246","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-25","Visa","6000","一括","12243","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-25","JCB","2711","一括","4000","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-25","Visa","7328","一括","1300","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-25","Visa","1063","一括","2600","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-24","QUICPay","4***","","14256","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-24","QUICPay","9***","","2100","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-24","交通系電子マネー","2004","","16781","課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-24","Visa","3112","一括","12408","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-24","Visa","6372","一括","4476","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-24","Visa","0070","一括","10230","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-24","Visa","1015","一括","7960","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-24","Visa","0357","一括","11744","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-24","Visa","2899","一括","11154","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-24","JCB","1014","一括","12018","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-24","American Express","9829","一括","1300","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-24","Visa","1278","一括","19784","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-24","Visa","7040","一括","12644","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-24","JCB","1318","一括","18311","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-24","Visa","7457","一括","13607","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-23","Visa","1576","一括","13508","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-23","Visa","6218","一括","10373","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-23","Mastercard(R)","4721","一括","5825","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-23","American Express","1015","一括","2600","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-23","American Express","3949","一括","1300","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-23","Visa","2262","一括","1300","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-23","Mastercard(R)","1080","一括","2345","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-22","QUICPay","7***","","11198","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-22","交通系電子マネー","0761","","1300","課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-22","JCB","2062","一括","10868","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-22","JCB","1225","一括","11000","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-22","Mastercard(R)","7303","一括","2600","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-22","Visa","3015","一括","12045","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-22","Mastercard(R)","2157","一括","3900","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-22","Mastercard(R)","8616","一括","13750","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-22","American Express","1000","一括","5713","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-22","Visa","4003","一括","800","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-21","QUICPay","9***","","13519","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-21","QUICPay","7***","","3544","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-21","Visa","8605","一括","17551","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-21","JCB","1029","一括","2600","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-21","Mastercard(R)","6278","一括","7058","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-21","Mastercard(R)","1081","一括","1300","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-21","JCB","1199","一括","20559","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-21","Visa","7155","一括","3900","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-21","Visa","0133","一括","2100","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-21","Mastercard(R)","9598","一括","7006","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-20","QUICPay","5***","","16236","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-20","Mastercard(R)","9222","一括","15510","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-20","Visa","9798","一括","13398","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-20","Visa","6682","一括","12892","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-20","Visa","9640","一括","4013","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-20","Visa","2003","一括","1300","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-20","American Express","9033","一括","3000","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-20","JCB","8988","一括","6374","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-20","Visa","1500","一括","2290","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-20","Visa","4465","一括","10469","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-20","JCB","7662","一括","4301","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-20","Visa","7524","一括","6043","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-20","Visa","6116","一括","11491","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-20","Visa","8947","一括","10791","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-20","Mastercard(R)","5013","一括","3343","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-20","Visa","9238","一括","4960","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-20","Visa","9238","一括","7960","非課税",""
"2025-11-06","055349408065","AKR5967416400","カキノバル下北沢","2025-10-20","JCB","4863","一括","1517","非課税",""

"","","","","","","","売上合計金額","3375634"
"","","","","","","","売上手数料（課税10%対象）","1705"
"","","","","","","","うち消費税額","153"
"","","","","","","","売上手数料（非課税）","83828"
"","","","","","","","振込手数料","0"
"","","","","","","","振込金額","3290101"
"","","","","","","","振込調整金額","0"
"","","","","","","","振込確定金額","3290101"

"以下、検索時に指定した振込月の振込日の適格請求書（インボイス）をご利用いただけます。"

"株式会社ａｓｏｖｉｖａ"
"カキノバル下北沢 御中"

"株式会社リクルート（T5010001149426）"

"振込日","加盟店番号（V/M）","店舗番号（AKR）","店舗名","取引年月日","決済ブランド","決済ブランド（カード番号下４桁）","支払区分","金額（円）","税区分","備考"
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-19","JCB","9036","一括","17390","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-19","JCB","2814","一括","13782","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-19","Mastercard(R)","3816","一括","8605","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-19","American Express","1003","一括","2000","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-19","Visa","6101","一括","11324","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-19","American Express","8464","一括","4045","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-19","Visa","0002","一括","15068","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-19","Mastercard(R)","9532","一括","16313","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-18","JCB","3125","一括","11209","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-18","Visa","0510","一括","9016","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-18","Visa","7728","一括","10310","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-18","JCB","5689","一括","6831","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-18","Visa","7182","一括","14404","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-18","Visa","1075","一括","2616","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-18","Visa","9595","一括","1848","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-18","Mastercard(R)","2620","一括","6334","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-18","Visa","5257","一括","4000","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-17","iD","6***","一括","13002","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-17","Visa","6294","一括","9812","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-17","Visa","8755","一括","13882","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-17","Visa","0003","一括","1500","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-17","Visa","1962","一括","14212","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-17","Mastercard(R)","8710","一括","2800","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-17","JCB","1004","一括","17764","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-17","JCB","1101","一括","11324","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-17","Visa","1054","一括","17033","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-17","Visa","3003","一括","2700","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-16","交通系電子マネー","0959","","2232","課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-16","Visa","0633","一括","12166","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-16","Visa","9067","一括","22730","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-16","Visa","6940","一括","9016","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-16","Visa","5709","一括","3201","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-16","American Express","8009","一括","3800","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-16","Mastercard(R)","0281","一括","12428","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-16","JCB","6089","一括","18438","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-16","Visa","7880","一括","5200","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-15","iD","6***","一括","5780","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-15","Visa","9305","一括","14531","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-15","Visa","1839","一括","20212","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-15","Visa","8809","一括","28101","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-15","Visa","9354","一括","13467","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-15","Mastercard(R)","0200","一括","4926","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-15","Visa","5793","一括","28105","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-15","Visa","0936","一括","1650","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-15","Visa","9799","一括","1800","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-15","Mastercard(R)","4603","一括","800","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-15","JCB","0317","一括","11540","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-15","JCB","1139","一括","12671","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-15","Visa","5543","一括","2932","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-14","Mastercard(R)","2005","一括","18601","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-14","Visa","9088","一括","13662","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-14","Visa","0193","一括","10835","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-14","American Express","1405","一括","12512","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-14","Visa","0001","一括","8041","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-14","Visa","5494","一括","8756","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-14","Visa","2801","一括","6196","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-14","Visa","2703","一括","10208","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-14","Mastercard(R)","1008","一括","9016","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-14","Mastercard(R)","4386","一括","19547","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-14","Visa","3110","一括","7978","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-14","Mastercard(R)","3658","一括","3400","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-14","Visa","2208","一括","1500","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-13","交通系電子マネー","4646","","3000","課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-13","Visa","5470","一括","13612","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-13","Visa","0945","一括","9016","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-13","Visa","0515","一括","5665","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-13","Visa","1624","一括","20966","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-13","JCB","1860","一括","4878","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-13","Mastercard(R)","5308","一括","20372","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-13","Mastercard(R)","7984","一括","13508","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-13","Mastercard(R)","8171","一括","6182","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-13","JCB","9530","一括","11924","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-12","iD","2***","一括","8344","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-12","iD","3***","一括","4662","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-12","Visa","1783","一括","19107","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-12","Visa","7758","一括","32669","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-12","Visa","4084","一括","13354","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-12","American Express","6201","一括","10405","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-12","Visa","1281","一括","7960","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-12","Visa","3279","一括","1500","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-11","QUICPay","5***","","1000","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-11","Mastercard(R)","3156","一括","59312","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-11","Visa","1037","一括","22488","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-11","JCB","0202","一括","11184","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-11","Visa","6810","一括","3971","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-11","Mastercard(R)","0830","一括","20299","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-11","JCB","1137","一括","11062","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-11","Visa","5030","一括","13497","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-11","Visa","3413","一括","5654","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-11","Mastercard(R)","8193","一括","8374","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-11","Visa","2548","一括","9317","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-10","交通系電子マネー","2785","","2000","課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-10","Visa","0800","一括","12903","非課税",""
"2025-11-26","055349408065","AKR5967416400","カキノバル下北沢","2025-11-10","JCB","1020","一括","11462","非課税",""

"","","","","","","","売上合計金額","1024749"
"","","","","","","","売上手数料（課税10%対象）","234"
"","","","","","","","うち消費税額","21"
"","","","","","","","売上手数料（非課税）","25481"
"","","","","","","","振込手数料","0"
"","","","","","","","振込金額","999034"
"","","","","","","","振込調整金額","0"
"","","","","","","","振込確定金額","999034"

"株式会社ａｓｏｖｉｖａ"
"カキノバル下北沢 御中"

"株式会社リクルート（T5010001149426）"

"振込日","加盟店番号（V/M）","店舗番号（AKR）","店舗名","取引年月日","決済ブランド","決済ブランド（カード番号下４桁）","支払区分","金額（円）","税区分","備考"
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-09","Visa","1038","一括","15554","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-09","Visa","5328","一括","30833","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-09","Visa","3109","一括","13497","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-09","Visa","2891","一括","1791","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-09","Mastercard(R)","9205","一括","15220","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-09","Visa","9986","一括","12294","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-09","Visa","3139","一括","1300","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-09","Mastercard(R)","5683","一括","21505","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-09","Mastercard(R)","5570","一括","37223","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-09","Mastercard(R)","3078","一括","3800","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-09","Visa","5685","一括","5500","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-08","QUICPay","3***","","6445","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-08","QUICPay","7***","","5944","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-08","Mastercard(R)","8831","一括","7788","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-08","American Express","2008","一括","13497","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-08","Visa","4679","一括","11181","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-08","JCB","8918","一括","10859","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-08","Visa","9506","一括","11324","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-08","Visa","9422","一括","22932","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-08","Visa","6741","一括","10746","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-08","Mastercard(R)","7159","一括","10306","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-08","Visa","2816","一括","8337","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-08","Visa","0108","一括","4274","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-07","Visa","0918","一括","13657","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-07","Visa","3008","一括","19374","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-07","JCB","1280","一括","12223","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-07","American Express","1002","一括","14020","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-07","Visa","7580","一括","6792","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-07","Visa","6179","一括","19900","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-07","Visa","1653","一括","9892","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-07","JCB","2004","一括","13502","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-07","Mastercard(R)","4007","一括","20010","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-07","Visa","4385","一括","800","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-06","QUICPay","8***","","2400","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-06","交通系電子マネー","6871","","1000","課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-06","Visa","2204","一括","32571","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-06","Visa","0125","一括","9414","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-06","American Express","1006","一括","20812","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-06","Mastercard(R)","3657","一括","2939","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-06","Visa","5707","一括","13226","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-06","Visa","8667","一括","10589","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-06","Visa","4949","一括","5236","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-06","Visa","4415","一括","9620","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-06","Mastercard(R)","2126","一括","1000","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-05","iD","3***","一括","14560","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-05","Visa","5093","一括","16907","非課税",""
"2025-11-17","055349408065","AKR5967416400","カキノバル下北沢","2025-11-05","Visa","5731","一括","16478","非課税",""
